"s"	"Fx"	"Fy"	"Fz"
0.60600	-0.00168	-0.00107	-0.00153
0.60700	-0.00153	-0.00122	-0.00122
0.60800	-0.00168	-0.00122	-0.00153
0.60900	-0.00168	-0.00107	-0.00122
0.61000	-0.00153	-0.00122	-0.00137
0.61100	-0.00153	-0.00137	-0.00153
0.61200	-0.00183	-0.00107	-0.00137
0.61300	-0.00168	-0.00076	-0.00122
0.61400	-0.00153	-0.00092	-0.00153
0.61500	-0.00153	-0.00107	-0.00122
0.61600	-0.00183	-0.00092	-0.00122
0.61700	-0.00153	-0.00107	-0.00137
0.61800	-0.00137	-0.00092	-0.00168
0.61900	-0.00168	-0.00107	-0.00122
0.62000	-0.00168	-0.00092	-0.00153
0.62100	-0.00153	-0.00092	-0.00153
0.62200	-0.00168	-0.00107	-0.00122
0.62300	-0.00168	-0.00107	-0.00168
0.62400	-0.00153	-0.00122	-0.00122
0.62500	-0.00153	-0.00107	-0.00153
0.62600	-0.00168	-0.00092	-0.00137
0.62700	-0.00153	-0.00107	-0.00122
0.62800	-0.00168	-0.00122	-0.00107
0.62900	-0.00153	-0.00122	-0.00122
0.63000	-0.00183	-0.00122	-0.00122
0.63100	-0.00153	-0.00092	-0.00137
0.63200	-0.00137	-0.00092	-0.00153
0.63300	-0.00153	-0.00107	-0.00137
0.63400	-0.00168	-0.00092	-0.00137
0.63500	-0.00153	-0.00092	-0.00107
0.63600	-0.00153	-0.00092	-0.00137
0.63700	-0.00168	-0.00122	-0.00122
0.63800	-0.00153	-0.00107	-0.00107
0.63900	-0.00153	-0.00122	-0.00107
0.64000	-0.00153	-0.00092	-0.00137
0.64100	-0.00168	-0.00122	-0.00137
0.64200	-0.00153	-0.00076	-0.00122
0.64300	-0.00168	-0.00122	-0.00153
0.64400	-0.00122	-0.00122	-0.00122
0.64500	-0.00137	-0.00122	-0.00137
0.64600	-0.00153	-0.00107	-0.00137
0.64700	-0.00168	-0.00092	-0.00153
0.64800	-0.00168	-0.00107	-0.00137
0.64900	-0.00153	-0.00076	-0.00153
0.65000	-0.00153	-0.00076	-0.00137
0.65100	-0.00153	-0.00107	-0.00122
0.65200	-0.00122	-0.00076	-0.00122
0.65300	-0.00122	-0.00076	-0.00153
0.65400	-0.00153	-0.00122	-0.00122
0.65500	-0.00153	-0.00092	-0.00153
0.65600	-0.00122	-0.00137	-0.00122
0.65700	-0.00183	-0.00107	-0.00137
0.65800	-0.00153	-0.00122	-0.00137
0.65900	-0.00137	-0.00107	-0.00122
0.66000	-0.00153	-0.00122	-0.00168
0.66100	-0.00153	-0.00092	-0.00137
0.66200	-0.00168	-0.00107	-0.00122
0.66300	-0.00168	-0.00107	-0.00137
0.66400	-0.00153	-0.00092	-0.00168
0.66500	-0.00168	-0.00122	-0.00153
0.66600	-0.00168	-0.00076	-0.00168
0.66700	-0.00168	-0.00122	-0.00122
0.66800	-0.00153	-0.00107	-0.00122
0.66900	-0.00153	-0.00107	-0.00137
0.67000	-0.00153	-0.00092	-0.00168
0.67100	-0.00153	-0.00092	-0.00153
0.67200	-0.00153	-0.00092	-0.00137
0.67300	-0.00153	-0.00107	-0.00153
0.67400	-0.00153	-0.00092	-0.00107
0.67500	-0.00153	-0.00107	-0.00122
0.67600	-0.00183	-0.00107	-0.00122
0.67700	-0.00153	-0.00107	-0.00168
0.67800	-0.00168	-0.00107	-0.00137
0.67900	-0.00153	-0.00137	-0.00137
0.68000	-0.00153	-0.00092	-0.00153
0.68100	-0.00137	-0.00092	-0.00168
0.68200	-0.00137	-0.00107	-0.00153
0.68300	-0.00153	-0.00122	-0.00107
0.68400	-0.00153	-0.00122	-0.00137
0.68500	-0.00137	-0.00107	-0.00153
0.68600	-0.00153	-0.00122	-0.00107
0.68700	-0.00153	-0.00092	-0.00122
0.68800	-0.00168	-0.00092	-0.00153
0.68900	-0.00153	-0.00122	-0.00137
0.69000	-0.00168	-0.00122	-0.00153
0.69100	-0.00153	-0.00107	-0.00107
0.69200	-0.00153	-0.00092	-0.00137
0.69300	-0.00168	-0.00122	-0.00137
0.69400	-0.00183	-0.00092	-0.00137
0.69500	-0.00153	-0.00107	-0.00122
0.69600	-0.00168	-0.00107	-0.00122
0.69700	-0.00168	-0.00107	-0.00107
0.69800	-0.00168	-0.00092	-0.00107
0.69900	-0.00198	-0.00107	-0.00137
0.70000	-0.00153	-0.00137	-0.00107
0.70100	-0.00153	-0.00092	-0.00137
0.70200	-0.00107	-0.00092	-0.00137
0.70300	-0.00153	-0.00122	-0.00122
0.70400	-0.00168	-0.00107	-0.00122
0.70500	-0.00168	-0.00153	-0.00153
0.70600	-0.00153	-0.00092	-0.00137
0.70700	-0.00153	-0.00107	-0.00122
0.70800	-0.00137	-0.00107	-0.00137
0.70900	-0.00153	-0.00092	-0.00137
0.71000	-0.00153	-0.00122	-0.00137
0.71100	-0.00198	-0.00122	-0.00137
0.71200	-0.00137	-0.00137	-0.00137
0.71300	-0.00137	-0.00107	-0.00137
0.71400	-0.00153	-0.00122	-0.00137
0.71500	-0.00183	-0.00122	-0.00137
0.71600	-0.00153	-0.00107	-0.00122
0.71700	-0.00168	-0.00092	-0.00122
0.71800	-0.00168	-0.00137	-0.00122
0.71900	-0.00168	-0.00107	-0.00153
0.72000	-0.00168	-0.00092	-0.00137
0.72100	-0.00137	-0.00107	-0.00137
0.72200	-0.00168	-0.00137	-0.00107
0.72300	-0.00137	-0.00107	-0.00137
0.72400	-0.00153	-0.00107	-0.00183
0.72500	-0.00153	-0.00092	-0.00122
0.72600	-0.00137	-0.00122	-0.00122
0.72700	-0.00153	-0.00092	-0.00122
0.72800	-0.00153	-0.00107	-0.00137
0.72900	-0.00168	-0.00107	-0.00122
0.73000	-0.00153	-0.00122	-0.00153
0.73100	-0.00137	-0.00122	-0.00137
0.73200	-0.00137	-0.00107	-0.00153
0.73300	-0.00137	-0.00092	-0.00122
0.73400	-0.00168	-0.00092	-0.00153
0.73500	-0.00137	-0.00092	-0.00107
0.73600	-0.00153	-0.00107	-0.00107
0.73700	-0.00168	-0.00092	-0.00137
0.73800	-0.00168	-0.00092	-0.00168
0.73900	-0.00153	-0.00122	-0.00122
0.74000	-0.00153	-0.00122	-0.00122
0.74100	-0.00168	-0.00107	-0.00153
0.74200	-0.00168	-0.00107	-0.00137
0.74300	-0.00153	-0.00137	-0.00122
0.74400	-0.00153	-0.00107	-0.00153
0.74500	-0.00153	-0.00122	-0.00107
0.74600	-0.00153	-0.00122	-0.00153
0.74700	-0.00168	-0.00092	-0.00137
0.74800	-0.00168	-0.00122	-0.00122
0.74900	-0.00153	-0.00107	-0.00153
0.75000	-0.00168	-0.00092	-0.00153
0.75100	-0.00153	-0.00122	-0.00122
0.75200	-0.00122	-0.00122	-0.00122
0.75300	-0.00153	-0.00092	-0.00122
0.75400	-0.00168	-0.00107	-0.00107
0.75500	-0.00137	-0.00122	-0.00137
0.75600	-0.00153	-0.00107	-0.00137
0.75700	-0.00168	-0.00107	-0.00137
0.75800	-0.00137	-0.00122	-0.00137
0.75900	-0.00168	-0.00092	-0.00168
0.76000	-0.00137	-0.00107	-0.00137
0.76100	-0.00153	-0.00137	-0.00153
0.76200	-0.00168	-0.00107	-0.00122
0.76300	-0.00122	-0.00092	-0.00107
0.76400	-0.00153	-0.00092	-0.00137
0.76500	-0.00153	-0.00107	-0.00137
0.76600	-0.00168	-0.00107	-0.00137
0.76700	-0.00153	-0.00122	-0.00137
0.76800	-0.00153	-0.00107	-0.00137
0.76900	-0.00153	-0.00107	-0.00153
0.77000	-0.00153	-0.00092	-0.00137
0.77100	-0.00168	-0.00122	-0.00122
0.77200	-0.00153	-0.00137	-0.00153
0.77300	-0.00168	-0.00137	-0.00107
0.77400	-0.00153	-0.00107	-0.00107
0.77500	-0.00153	-0.00107	-0.00137
0.77600	-0.00137	-0.00107	-0.00122
0.77700	-0.00168	-0.00122	-0.00153
0.77800	-0.00137	-0.00122	-0.00137
0.77900	-0.00153	-0.00122	-0.00107
0.78000	-0.00153	-0.00092	-0.00137
0.78100	-0.00153	-0.00137	-0.00092
0.78200	-0.00153	-0.00122	-0.00122
0.78300	-0.00183	-0.00122	-0.00153
0.78400	-0.00153	-0.00107	-0.00153
0.78500	-0.00153	-0.00092	-0.00153
0.78600	-0.00153	-0.00107	-0.00122
0.78700	-0.00153	-0.00092	-0.00122
0.78800	-0.00153	-0.00076	-0.00122
0.78900	-0.00153	-0.00122	-0.00153
0.79000	-0.00137	-0.00092	-0.00137
0.79100	-0.00153	-0.00122	-0.00137
0.79200	-0.00153	-0.00122	-0.00137
0.79300	-0.00153	-0.00122	-0.00122
0.79400	-0.00153	-0.00107	-0.00137
0.79500	-0.00168	-0.00107	-0.00137
0.79600	-0.00168	-0.00107	-0.00153
0.79700	-0.00137	-0.00076	-0.00122
0.79800	-0.00153	-0.00107	-0.00122
0.79900	-0.00153	-0.00107	-0.00122
0.80000	-0.00183	-0.00092	-0.00122
0.80100	-0.00153	-0.00122	-0.00137
0.80200	-0.00168	-0.00107	-0.00153
0.80300	-0.00153	-0.00076	-0.00122
0.80400	-0.00153	-0.00092	-0.00122
0.80500	-0.00153	-0.00107	-0.00137
0.80600	-0.00137	-0.00122	-0.00153
0.80700	-0.00137	-0.00092	-0.00137
0.80800	-0.00183	-0.00107	-0.00137
0.80900	-0.00137	-0.00092	-0.00153
0.81000	-0.00168	-0.00107	-0.00107
0.81100	-0.00153	-0.00092	-0.00137
0.81200	-0.00183	-0.00076	-0.00122
0.81300	-0.00153	-0.00122	-0.00107
0.81400	-0.00168	-0.00122	-0.00137
0.81500	-0.00153	-0.00107	-0.00122
0.81600	-0.00153	-0.00122	-0.00122
0.81700	-0.00153	-0.00092	-0.00122
0.81800	-0.00153	-0.00076	-0.00122
0.81900	-0.00122	-0.00107	-0.00122
0.82000	-0.00153	-0.00107	-0.00137
0.82100	-0.00153	-0.00107	-0.00122
0.82200	-0.00153	-0.00092	-0.00137
0.82300	-0.00153	-0.00107	-0.00137
0.82400	-0.00153	-0.00092	-0.00122
0.82500	-0.00168	-0.00107	-0.00122
0.82600	-0.00137	-0.00137	-0.00153
0.82700	-0.00168	-0.00107	-0.00137
0.82800	-0.00153	-0.00107	-0.00153
0.82900	-0.00168	-0.00122	-0.00122
0.83000	-0.00137	-0.00076	-0.00122
0.83100	-0.00153	-0.00092	-0.00137
0.83200	-0.00153	-0.00107	-0.00137
0.83300	-0.00168	-0.00092	-0.00153
0.83400	-0.00153	-0.00122	-0.00137
0.83500	-0.00153	-0.00122	-0.00122
0.83600	-0.00168	-0.00107	-0.00153
0.83700	-0.00153	-0.00092	-0.00153
0.83800	-0.00153	-0.00107	-0.00137
0.83900	-0.00122	-0.00137	-0.00153
0.84000	-0.00122	-0.00122	-0.00137
0.84100	-0.00168	-0.00107	-0.00137
0.84200	-0.00168	-0.00076	-0.00107
0.84300	-0.00168	-0.00122	-0.00107
0.84400	-0.00168	-0.00122	-0.00137
0.84500	-0.00183	-0.00137	-0.00137
0.84600	-0.00122	-0.00092	-0.00122
0.84700	-0.00183	-0.00122	-0.00122
0.84800	-0.00168	-0.00122	-0.00122
0.84900	-0.00168	-0.00076	-0.00137
0.85000	-0.00153	-0.00061	-0.00122
0.85100	-0.00168	-0.00092	-0.00153
0.85200	-0.00153	-0.00092	-0.00137
0.85300	-0.00168	-0.00107	-0.00137
0.85400	-0.00153	-0.00076	-0.00137
0.85500	-0.00153	-0.00107	-0.00122
0.85600	-0.00183	-0.00122	-0.00153
0.85700	-0.00153	-0.00122	-0.00137
0.85800	-0.00153	-0.00137	-0.00122
0.85900	-0.00137	-0.00122	-0.00122
0.86000	-0.00153	-0.00107	-0.00137
0.86100	-0.00137	-0.00122	-0.00137
0.86200	-0.00153	-0.00122	-0.00153
0.86300	-0.00137	-0.00107	-0.00137
0.86400	-0.00153	-0.00092	-0.00107
0.86500	-0.00168	-0.00122	-0.00122
0.86600	-0.00153	-0.00107	-0.00137
0.86700	-0.00153	-0.00076	-0.00122
0.86800	-0.00137	-0.00092	-0.00122
0.86900	-0.00137	-0.00092	-0.00107
0.87000	-0.00153	-0.00107	-0.00122
0.87100	-0.00153	-0.00137	-0.00137
0.87200	-0.00168	-0.00107	-0.00122
0.87300	-0.00153	-0.00122	-0.00122
0.87400	-0.00168	-0.00107	-0.00153
0.87500	-0.00137	-0.00137	-0.00137
0.87600	-0.00137	-0.00107	-0.00137
0.87700	-0.00137	-0.00122	-0.00153
0.87800	-0.00183	-0.00122	-0.00122
0.87900	-0.00183	-0.00092	-0.00107
0.88000	-0.00168	-0.00107	-0.00137
0.88100	-0.00153	-0.00092	-0.00137
0.88200	-0.00153	-0.00122	-0.00137
0.88300	-0.00153	-0.00092	-0.00122
0.88400	-0.00153	-0.00107	-0.00137
0.88500	-0.00168	-0.00107	-0.00153
0.88600	-0.00153	-0.00122	-0.00137
0.88700	-0.00168	-0.00107	-0.00122
0.88800	-0.00153	-0.00122	-0.00137
0.88900	-0.00153	-0.00092	-0.00153
0.89000	-0.00153	-0.00107	-0.00137
0.89100	-0.00153	-0.00092	-0.00137
0.89200	-0.00153	-0.00122	-0.00137
0.89300	-0.00153	-0.00122	-0.00137
0.89400	-0.00168	-0.00092	-0.00137
0.89500	-0.00153	-0.00122	-0.00137
0.89600	-0.00153	-0.00107	-0.00107
0.89700	-0.00153	-0.00107	-0.00122
0.89800	-0.00153	-0.00107	-0.00122
0.89900	-0.00153	-0.00107	-0.00137
0.90000	-0.00153	-0.00092	-0.00137
0.90100	-0.00153	-0.00107	-0.00107
0.90200	-0.00137	-0.00107	-0.00107
0.90300	-0.00153	-0.00107	-0.00122
0.90400	-0.00168	-0.00107	-0.00122
0.90500	-0.00153	-0.00107	-0.00153
0.90600	-0.00137	-0.00122	-0.00122
0.90700	-0.00168	-0.00107	-0.00137
0.90800	-0.00183	-0.00107	-0.00122
0.90900	-0.00122	-0.00092	-0.00137
0.91000	-0.00153	-0.00122	-0.00107
0.91100	-0.00153	-0.00107	-0.00168
0.91200	-0.00153	-0.00122	-0.00137
0.91300	-0.00168	-0.00107	-0.00153
0.91400	-0.00153	-0.00061	-0.00137
0.91500	-0.00153	-0.00092	-0.00137
0.91600	-0.00153	-0.00092	-0.00153
0.91700	-0.00153	-0.00107	-0.00153
0.91800	-0.00137	-0.00107	-0.00137
0.91900	-0.00122	-0.00092	-0.00122
0.92000	-0.00168	-0.00107	-0.00153
0.92100	-0.00153	-0.00107	-0.00122
0.92200	-0.00153	-0.00107	-0.00168
0.92300	-0.00153	-0.00076	-0.00122
0.92400	-0.00168	-0.00092	-0.00153
0.92500	-0.00153	-0.00107	-0.00153
0.92600	-0.00153	-0.00092	-0.00153
0.92700	-0.00168	-0.00122	-0.00122
0.92800	-0.00168	-0.00122	-0.00122
0.92900	-0.00153	-0.00107	-0.00137
0.93000	-0.00153	-0.00107	-0.00107
0.93100	-0.00137	-0.00107	-0.00153
0.93200	-0.00137	-0.00092	-0.00153
0.93300	-0.00183	-0.00122	-0.00153
0.93400	-0.00137	-0.00092	-0.00153
0.93500	-0.00153	-0.00107	-0.00153
0.93600	-0.00137	-0.00107	-0.00153
0.93700	-0.00168	-0.00122	-0.00153
0.93800	-0.00107	-0.00122	-0.00153
0.93900	-0.00153	-0.00092	-0.00153
0.94000	-0.00153	-0.00137	-0.00122
0.94100	-0.00183	-0.00122	-0.00137
0.94200	-0.00137	-0.00107	-0.00137
0.94300	-0.00137	-0.00092	-0.00107
0.94400	-0.00168	-0.00092	-0.00137
0.94500	-0.00183	-0.00107	-0.00137
0.94600	-0.00153	-0.00122	-0.00137
0.94700	-0.00153	-0.00076	-0.00122
0.94800	-0.00153	-0.00122	-0.00107
0.94900	-0.00153	-0.00092	-0.00137
0.95000	-0.00153	-0.00107	-0.00122
0.95100	-0.00168	-0.00122	-0.00137
0.95200	-0.00153	-0.00092	-0.00137
0.95300	-0.00183	-0.00092	-0.00137
0.95400	-0.00153	-0.00122	-0.00137
0.95500	-0.00153	-0.00076	-0.00137
0.95600	-0.00137	-0.00107	-0.00137
0.95700	-0.00168	-0.00107	-0.00137
0.95800	-0.00153	-0.00122	-0.00107
0.95900	-0.00168	-0.00122	-0.00137
0.96000	-0.00168	-0.00076	-0.00122
0.96100	-0.00153	-0.00107	-0.00168
0.96200	-0.00137	-0.00107	-0.00137
0.96300	-0.00137	-0.00107	-0.00137
0.96400	-0.00153	-0.00092	-0.00137
0.96500	-0.00168	-0.00107	-0.00137
0.96600	-0.00168	-0.00122	-0.00137
0.96700	-0.00137	-0.00122	-0.00122
0.96800	-0.00137	-0.00092	-0.00153
0.96900	-0.00168	-0.00122	-0.00092
0.97000	-0.00153	-0.00107	-0.00137
0.97100	-0.00137	-0.00107	-0.00153
0.97200	-0.00168	-0.00092	-0.00137
0.97300	-0.00153	-0.00122	-0.00092
0.97400	-0.00153	-0.00122	-0.00153
0.97500	-0.00137	-0.00092	-0.00122
0.97600	-0.00168	-0.00137	-0.00153
0.97700	-0.00153	-0.00107	-0.00122
0.97800	-0.00153	-0.00107	-0.00153
0.97900	-0.00153	-0.00122	-0.00122
0.98000	-0.00137	-0.00107	-0.00153
0.98100	-0.00153	-0.00122	-0.00122
0.98200	-0.00153	-0.00137	-0.00107
0.98300	-0.00168	-0.00076	-0.00137
0.98400	-0.00153	-0.00137	-0.00137
0.98500	-0.00122	-0.00107	-0.00122
0.98600	-0.00168	-0.00092	-0.00137
0.98700	-0.00168	-0.00107	-0.00107
0.98800	-0.00137	-0.00107	-0.00122
0.98900	-0.00153	-0.00107	-0.00153
0.99000	-0.00153	-0.00122	-0.00122
0.99100	-0.00137	-0.00122	-0.00122
0.99200	-0.00153	-0.00122	-0.00137
0.99300	-0.00153	-0.00122	-0.00122
0.99400	-0.00153	-0.00107	-0.00137
0.99500	-0.00137	-0.00092	-0.00137
0.99600	-0.00153	-0.00107	-0.00122
0.99700	-0.00153	-0.00122	-0.00137
0.99800	-0.00168	-0.00107	-0.00137
0.99900	-0.00153	-0.00122	-0.00122
1.00000	-0.00137	-0.00107	-0.00153
1.00100	-0.00122	-0.00107	-0.00153
1.00200	-0.00153	-0.00107	-0.00107
1.00300	-0.00153	-0.00107	-0.00122
1.00400	-0.00153	-0.00092	-0.00122
1.00500	-0.00153	-0.00092	-0.00122
1.00600	-0.00153	-0.00137	-0.00107
1.00700	-0.00137	-0.00137	-0.00122
1.00800	-0.00153	-0.00137	-0.00107
1.00900	-0.00137	-0.00076	-0.00107
1.01000	-0.00137	-0.00107	-0.00122
1.01100	-0.00137	-0.00107	-0.00137
1.01200	-0.00137	-0.00107	-0.00122
1.01300	-0.00168	-0.00092	-0.00122
1.01400	-0.00153	-0.00107	-0.00137
1.01500	-0.00153	-0.00137	-0.00122
1.01600	-0.00153	-0.00107	-0.00137
1.01700	-0.00137	-0.00107	-0.00137
1.01800	-0.00153	-0.00122	-0.00137
1.01900	-0.00168	-0.00122	-0.00122
1.02000	-0.00168	-0.00122	-0.00137
1.02100	-0.00168	-0.00107	-0.00137
1.02200	-0.00137	-0.00122	-0.00137
1.02300	-0.00168	-0.00107	-0.00153
1.02400	-0.00137	-0.00107	-0.00122
1.02500	-0.00168	-0.00092	-0.00153
1.02600	-0.00153	-0.00122	-0.00092
1.02700	-0.00168	-0.00107	-0.00137
1.02800	-0.00153	-0.00137	-0.00122
1.02900	-0.00137	-0.00107	-0.00122
1.03000	-0.00153	-0.00107	-0.00137
1.03100	-0.00183	-0.00107	-0.00137
1.03200	-0.00137	-0.00092	-0.00137
1.03300	-0.00168	-0.00107	-0.00122
1.03400	-0.00153	-0.00122	-0.00107
1.03500	-0.00153	-0.00107	-0.00168
1.03600	-0.00153	-0.00137	-0.00122
1.03700	-0.00122	-0.00122	-0.00122
1.03800	-0.00168	-0.00107	-0.00137
1.03900	-0.00137	-0.00107	-0.00122
1.04000	-0.00168	-0.00107	-0.00137
1.04100	-0.00137	-0.00122	-0.00137
1.04200	-0.00153	-0.00122	-0.00153
1.04300	-0.00153	-0.00092	-0.00153
1.04400	-0.00137	-0.00092	-0.00122
1.04500	-0.00168	-0.00092	-0.00153
1.04600	-0.00168	-0.00107	-0.00137
1.04700	-0.00153	-0.00076	-0.00122
1.04800	-0.00153	-0.00107	-0.00122
1.04900	-0.00153	-0.00107	-0.00137
1.05000	-0.00168	-0.00107	-0.00168
1.05100	-0.00153	-0.00122	-0.00137
1.05200	-0.00153	-0.00107	-0.00153
1.05300	-0.00153	-0.00107	-0.00122
1.05400	-0.00153	-0.00122	-0.00137
1.05500	-0.00153	-0.00107	-0.00122
1.05600	-0.00168	-0.00122	-0.00122
1.05700	-0.00168	-0.00122	-0.00153
1.05800	-0.00168	-0.00122	-0.00107
1.05900	-0.00153	-0.00153	-0.00122
1.06000	-0.00168	-0.00122	-0.00137
1.06100	-0.00137	-0.00107	-0.00122
1.06200	-0.00168	-0.00107	-0.00137
1.06300	-0.00137	-0.00107	-0.00153
1.06400	-0.00168	-0.00122	-0.00137
1.06500	-0.00153	-0.00092	-0.00168
1.06600	-0.00168	-0.00092	-0.00137
1.06700	-0.00168	-0.00092	-0.00153
1.06800	-0.00168	-0.00122	-0.00107
1.06900	-0.00122	-0.00092	-0.00122
1.07000	-0.00137	-0.00076	-0.00153
1.07100	-0.00153	-0.00092	-0.00137
1.07200	-0.00122	-0.00107	-0.00122
1.07300	-0.00137	-0.00107	-0.00153
1.07400	-0.00168	-0.00107	-0.00122
1.07500	-0.00153	-0.00122	-0.00137
1.07600	-0.00122	-0.00122	-0.00107
1.07700	-0.00137	-0.00092	-0.00122
1.07800	-0.00168	-0.00107	-0.00122
1.07900	-0.00137	-0.00122	-0.00137
1.08000	-0.00168	-0.00107	-0.00153
1.08100	-0.00183	-0.00092	-0.00153
1.08200	-0.00153	-0.00107	-0.00122
1.08300	-0.00153	-0.00107	-0.00137
1.08400	-0.00153	-0.00122	-0.00122
1.08500	-0.00153	-0.00107	-0.00153
1.08600	-0.00153	-0.00092	-0.00122
1.08700	-0.00137	-0.00076	-0.00137
1.08800	-0.00153	-0.00092	-0.00122
1.08900	-0.00153	-0.00092	-0.00122
1.09000	-0.00153	-0.00107	-0.00137
1.09100	-0.00137	-0.00107	-0.00122
1.09200	-0.00153	-0.00107	-0.00122
1.09300	-0.00137	-0.00122	-0.00122
1.09400	-0.00153	-0.00122	-0.00153
1.09500	-0.00183	-0.00107	-0.00153
1.09600	-0.00153	-0.00122	-0.00137
1.09700	-0.00122	-0.00122	-0.00122
1.09800	-0.00153	-0.00107	-0.00137
1.09900	-0.00153	-0.00122	-0.00122
1.10000	-0.00183	-0.00092	-0.00137
1.10100	-0.00153	-0.00122	-0.00122
1.10200	-0.00137	-0.00092	-0.00107
1.10300	-0.00153	-0.00153	-0.00122
1.10400	-0.00153	-0.00107	-0.00137
1.10500	-0.00153	-0.00107	-0.00137
1.10600	-0.00153	-0.00092	-0.00122
1.10700	-0.00183	-0.00107	-0.00122
1.10800	-0.00137	-0.00092	-0.00137
1.10900	-0.00168	-0.00107	-0.00137
1.11000	-0.00137	-0.00137	-0.00153
1.11100	-0.00137	-0.00107	-0.00107
1.11200	-0.00153	-0.00107	-0.00137
1.11300	-0.00153	-0.00092	-0.00107
1.11400	-0.00122	-0.00092	-0.00137
1.11500	-0.00183	-0.00122	-0.00122
1.11600	-0.00153	-0.00122	-0.00153
1.11700	-0.00137	-0.00137	-0.00107
1.11800	-0.00183	-0.00122	-0.00168
1.11900	-0.00183	-0.00107	-0.00137
1.12000	-0.00153	-0.00137	-0.00122
1.12100	-0.00153	-0.00107	-0.00137
1.12200	-0.00137	-0.00092	-0.00153
1.12300	-0.00137	-0.00107	-0.00153
1.12400	-0.00153	-0.00092	-0.00153
1.12500	-0.00153	-0.00107	-0.00137
1.12600	-0.00137	-0.00122	-0.00122
1.12700	-0.00168	-0.00107	-0.00137
1.12800	-0.00153	-0.00107	-0.00122
1.12900	-0.00137	-0.00107	-0.00122
1.13000	-0.00183	-0.00122	-0.00137
1.13100	-0.00137	-0.00107	-0.00137
1.13200	-0.00183	-0.00107	-0.00107
1.13300	-0.00153	-0.00107	-0.00137
1.13400	-0.00183	-0.00137	-0.00122
1.13500	-0.00137	-0.00092	-0.00107
1.13600	-0.00153	-0.00107	-0.00107
1.13700	-0.00153	-0.00107	-0.00137
1.13800	-0.00153	-0.00076	-0.00107
1.13900	-0.00153	-0.00107	-0.00137
1.14000	-0.00137	-0.00107	-0.00122
1.14100	-0.00168	-0.00122	-0.00153
1.14200	-0.00168	-0.00092	-0.00153
1.14300	-0.00153	-0.00107	-0.00137
1.14400	-0.00168	-0.00122	-0.00137
1.14500	-0.00153	-0.00107	-0.00153
1.14600	-0.00183	-0.00107	-0.00153
1.14700	-0.00153	-0.00122	-0.00153
1.14800	-0.00153	-0.00107	-0.00122
1.14900	-0.00168	-0.00092	-0.00122
1.15000	-0.00168	-0.00092	-0.00153
1.15100	-0.00153	-0.00122	-0.00092
1.15200	-0.00137	-0.00092	-0.00122
1.15300	-0.00153	-0.00092	-0.00153
1.15400	-0.00168	-0.00122	-0.00137
1.15500	-0.00168	-0.00137	-0.00153
1.15600	-0.00168	-0.00122	-0.00137
1.15700	-0.00153	-0.00092	-0.00183
1.15800	-0.00153	-0.00122	-0.00153
1.15900	-0.00168	-0.00122	-0.00153
1.16000	-0.00153	-0.00107	-0.00137
1.16100	-0.00153	-0.00122	-0.00137
1.16200	-0.00183	-0.00122	-0.00122
1.16300	-0.00168	-0.00107	-0.00122
1.16400	-0.00137	-0.00092	-0.00122
1.16500	-0.00153	-0.00107	-0.00137
1.16600	-0.00122	-0.00092	-0.00122
1.16700	-0.00168	-0.00137	-0.00137
1.16800	-0.00137	-0.00107	-0.00137
1.16900	-0.00153	-0.00107	-0.00137
1.17000	-0.00137	-0.00107	-0.00168
1.17100	-0.00153	-0.00107	-0.00122
1.17200	-0.00137	-0.00092	-0.00137
1.17300	-0.00137	-0.00107	-0.00122
1.17400	-0.00153	-0.00092	-0.00122
1.17500	-0.00137	-0.00122	-0.00122
1.17600	-0.00153	-0.00092	-0.00153
1.17700	-0.00153	-0.00122	-0.00122
1.17800	-0.00153	-0.00076	-0.00137
1.17900	-0.00153	-0.00122	-0.00137
1.18000	-0.00153	-0.00092	-0.00137
1.18100	-0.00168	-0.00107	-0.00137
1.18200	-0.00137	-0.00122	-0.00122
1.18300	-0.00168	-0.00092	-0.00122
1.18400	-0.00153	-0.00122	-0.00107
1.18500	-0.00168	-0.00107	-0.00137
1.18600	-0.00183	-0.00107	-0.00122
1.18700	-0.00153	-0.00092	-0.00137
1.18800	-0.00137	-0.00107	-0.00153
1.18900	-0.00153	-0.00107	-0.00107
1.19000	-0.00183	-0.00107	-0.00137
1.19100	-0.00183	-0.00092	-0.00168
1.19200	-0.00153	-0.00092	-0.00122
1.19300	-0.00153	-0.00092	-0.00137
1.19400	-0.00153	-0.00122	-0.00137
1.19500	-0.00137	-0.00092	-0.00137
1.19600	-0.00153	-0.00076	-0.00107
1.19700	-0.00168	-0.00107	-0.00137
1.19800	-0.00153	-0.00107	-0.00137
1.19900	-0.00153	-0.00092	-0.00122
1.20000	-0.00137	-0.00107	-0.00137
1.20100	-0.00153	-0.00107	-0.00153
1.20200	-0.00168	-0.00137	-0.00153
1.20300	-0.00153	-0.00092	-0.00122
1.20400	-0.00153	-0.00122	-0.00122
1.20500	-0.00137	-0.00122	-0.00153
1.20600	-0.00137	-0.00092	-0.00107
1.20700	-0.00168	-0.00092	-0.00122
1.20800	-0.00153	-0.00076	-0.00153
1.20900	-0.00183	-0.00122	-0.00092
1.21000	-0.00137	-0.00092	-0.00122
1.21100	-0.00168	-0.00092	-0.00153
1.21200	-0.00153	-0.00137	-0.00122
