"s"	"Fx"	"Fy"	"Fz"
2.47400	0.00107	0.00229	0.00519
2.47500	0.00137	0.00153	0.00534
2.47600	0.00198	0.00168	0.00519
2.47700	0.00000	0.00107	0.00565
2.47800	0.00092	0.00107	0.00443
2.47900	0.00015	0.00107	0.00580
2.48000	0.00137	0.00153	0.00504
2.48100	0.00153	0.00061	0.00443
2.48200	0.00305	0.00046	0.00641
2.48300	0.00198	0.00015	0.00427
2.48400	0.00137	0.00168	0.00443
2.48500	0.00092	0.00076	0.00610
2.48600	0.00092	0.00168	0.00473
2.48700	0.00122	0.00046	0.00443
2.48800	0.00122	0.00092	0.00595
2.48900	0.00214	0.00061	0.00565
2.49000	0.00122	0.00153	0.00641
2.49100	0.00229	0.00092	0.00549
2.49200	0.00137	0.00092	0.00534
2.49300	0.00122	0.00031	0.00458
2.49400	0.00168	0.00168	0.00595
2.49500	0.00168	0.00092	0.00580
2.49600	0.00061	0.00275	0.00488
2.49700	0.00092	0.00259	0.00336
2.49800	0.00153	0.00122	0.00458
2.49900	0.00290	0.00275	0.00565
2.50000	0.00137	0.00229	0.00473
2.50100	0.00153	0.00107	0.00458
2.50200	0.00092	0.00076	0.00580
2.50300	0.00076	0.00061	0.00473
2.50400	0.00000	0.00137	0.00549
2.50500	0.00015	0.00229	0.00641
2.50600	0.00107	0.00092	0.00534
2.50700	0.00137	0.00198	0.00519
2.50800	0.00061	0.00198	0.00549
2.50900	0.00290	0.00259	0.00519
2.51000	0.00259	0.00122	0.00412
2.51100	0.00076	0.00076	0.00504
2.51200	0.00076	0.00076	0.00427
2.51300	0.00015	0.00122	0.00504
2.51400	0.00153	0.00076	0.00504
2.51500	0.00076	0.00229	0.00519
2.51600	0.00076	0.00168	0.00427
2.51700	0.00015	0.00076	0.00519
2.51800	0.00107	0.00076	0.00504
2.51900	0.00168	0.00092	0.00610
2.52000	0.00168	0.00061	0.00549
2.52100	0.00122	0.00107	0.00595
2.52200	0.00153	0.00107	0.00473
2.52300	0.00107	0.00107	0.00458
2.52400	0.00198	0.00259	0.00595
2.52500	0.00153	0.00214	0.00458
2.52600	0.00153	0.00061	0.00565
2.52700	0.00229	0.00153	0.00443
2.52800	0.00183	0.00092	0.00626
2.52900	0.00153	0.00153	0.00580
2.53000	0.00168	0.00183	0.00595
2.53100	0.00122	0.00107	0.00626
2.53200	0.00061	0.00153	0.00641
2.53300	0.00122	0.00015	0.00412
2.53400	0.00046	0.00168	0.00473
2.53500	0.00076	0.00107	0.00458
2.53600	0.00031	0.00168	0.00412
2.53700	0.00076	0.00122	0.00488
2.53800	0.00183	0.00214	0.00534
2.53900	0.00198	0.00122	0.00458
2.54000	0.00046	0.00122	0.00595
2.54100	0.00061	0.00168	0.00427
2.54200	0.00092	0.00031	0.00519
2.54300	0.00168	-0.00031	0.00580
2.54400	0.00122	0.00122	0.00565
2.54500	0.00137	0.00168	0.00549
2.54600	0.00122	0.00137	0.00381
2.54700	0.00214	0.00092	0.00473
2.54800	0.00153	0.00183	0.00473
2.54900	0.00107	0.00137	0.00580
2.55000	0.00076	0.00168	0.00473
2.55100	0.00092	0.00198	0.00534
2.55200	0.00183	0.00107	0.00641
2.55300	0.00122	-0.00031	0.00595
2.55400	0.00092	0.00046	0.00366
2.55500	0.00107	0.00076	0.00641
2.55600	0.00076	0.00107	0.00534
2.55700	0.00046	0.00092	0.00412
2.55800	0.00137	0.00183	0.00488
2.55900	0.00137	0.00168	0.00519
2.56000	0.00137	0.00046	0.00549
2.56100	0.00137	0.00015	0.00687
2.56200	0.00122	0.00183	0.00519
2.56300	0.00137	0.00000	0.00488
2.56400	0.00092	0.00122	0.00412
2.56500	0.00122	0.00046	0.00488
2.56600	0.00107	0.00137	0.00580
2.56700	0.00183	0.00122	0.00443
2.56800	0.00031	0.00137	0.00580
2.56900	0.00031	0.00153	0.00626
2.57000	0.00122	0.00183	0.00549
2.57100	0.00153	0.00168	0.00549
2.57200	0.00122	0.00122	0.00458
2.57300	0.00198	0.00137	0.00443
2.57400	0.00198	0.00168	0.00443
2.57500	0.00168	0.00076	0.00275
2.57600	-5.00000	-5.00000	-0.70938
2.57700	-5.00000	-5.00000	-0.68741
2.57800	-5.00000	-5.00000	-0.68665
2.57900	-5.00000	-5.00000	-0.68756
2.58000	-5.00000	-5.00000	-0.68771
2.58100	-5.00000	-5.00000	-0.68726
2.58200	-5.00000	-5.00000	-0.68680
2.58300	-5.00000	-5.00000	-0.68893
2.58400	-5.00000	-5.00000	-0.68665
2.58500	-5.00000	-5.00000	-0.68695
2.58600	-5.00000	-5.00000	-0.68695
2.58700	-5.00000	-5.00000	-0.68787
2.58800	-5.00000	-5.00000	-0.68802
2.58900	-5.00000	-5.00000	-0.68848
2.59000	-5.00000	-5.00000	-0.68863
2.59100	-5.00000	-5.00000	-0.68756
2.59200	-5.00000	-5.00000	-0.68726
2.59300	-5.00000	-5.00000	-0.68695
2.59400	-5.00000	-5.00000	-0.68649
2.59500	-5.00000	-5.00000	-0.68710
2.59600	-5.00000	-5.00000	-0.68817
2.59700	-5.00000	-5.00000	-0.68848
2.59800	-5.00000	-5.00000	-0.68802
2.59900	-5.00000	-5.00000	-0.68695
2.60000	-5.00000	-5.00000	-0.68787
2.60100	-5.00000	-5.00000	-0.68665
2.60200	-5.00000	-5.00000	-0.68756
2.60300	-5.00000	-5.00000	-0.68665
2.60400	-5.00000	-5.00000	-0.68695
2.60500	-5.00000	-5.00000	-0.68756
2.60600	-5.00000	-5.00000	-0.68787
2.60700	-5.00000	-5.00000	-0.68817
2.60800	-5.00000	-5.00000	-0.68848
2.60900	-5.00000	-5.00000	-0.68787
2.61000	-5.00000	-5.00000	-0.68756
2.61100	-5.00000	-5.00000	-0.68787
2.61200	-5.00000	-5.00000	-0.68848
2.61300	-5.00000	-5.00000	-0.68817
2.61400	-5.00000	-5.00000	-0.68817
2.61500	-5.00000	-5.00000	-0.68710
2.61600	-5.00000	-5.00000	-0.68665
2.61700	-5.00000	-5.00000	-0.68756
2.61800	-5.00000	-5.00000	-0.68817
2.61900	-5.00000	-5.00000	-0.68741
2.62000	-5.00000	-5.00000	-0.68604
2.62100	-5.00000	-5.00000	-0.68817
2.62200	-5.00000	-5.00000	-0.68756
2.62300	-5.00000	-5.00000	-0.68680
2.62400	-5.00000	-5.00000	-0.68634
2.62500	-5.00000	-5.00000	-0.68741
2.62600	-5.00000	-5.00000	-0.68756
2.62700	-5.00000	-5.00000	-0.68817
2.62800	-5.00000	-5.00000	-0.68741
2.62900	-5.00000	-5.00000	-0.68726
2.63000	-5.00000	-5.00000	-0.68756
2.63100	-5.00000	-5.00000	-0.68771
2.63200	-5.00000	-5.00000	-0.68756
2.63300	-5.00000	-5.00000	-0.68756
2.63400	-5.00000	-5.00000	-0.68817
2.63500	-5.00000	-5.00000	-0.68726
2.63600	-5.00000	-5.00000	-0.68756
2.63700	-5.00000	-5.00000	-0.68817
2.63800	-5.00000	-5.00000	-0.68726
2.63900	-5.00000	-5.00000	-0.68634
2.64000	-5.00000	-5.00000	-0.68695
2.64100	-5.00000	-5.00000	-0.68710
2.64200	-5.00000	-5.00000	-0.68741
2.64300	-5.00000	-5.00000	-0.68695
2.64400	-5.00000	-5.00000	-0.68726
2.64500	-5.00000	-5.00000	-0.68863
2.64600	-5.00000	-5.00000	-0.68863
2.64700	-5.00000	-5.00000	-0.68665
2.64800	-5.00000	-5.00000	-0.68741
2.64900	-5.00000	-5.00000	-0.68756
2.65000	-5.00000	-5.00000	-0.68741
2.65100	-5.00000	-5.00000	-0.68710
2.65200	-5.00000	-5.00000	-0.68848
2.65300	-5.00000	-5.00000	-0.68756
2.65400	-5.00000	-5.00000	-0.68710
2.65500	-5.00000	-5.00000	-0.68878
2.65600	-5.00000	-5.00000	-0.68756
2.65700	-5.00000	-5.00000	-0.68771
2.65800	-5.00000	-5.00000	-0.68817
2.65900	-5.00000	-5.00000	-0.68878
2.66000	-5.00000	-5.00000	-0.68756
2.66100	-5.00000	-5.00000	-0.68817
2.66200	-5.00000	-5.00000	-0.68756
2.66300	-5.00000	-5.00000	-0.68542
2.66400	3.23654	4.99985	4.99985
2.66500	4.71771	4.99985	4.99985
2.66600	4.73770	4.99985	4.99985
2.66700	4.73862	4.99985	4.99985
2.66800	4.73785	4.99985	4.99985
2.66900	4.73846	4.99985	4.99985
2.67000	4.73984	4.99985	4.99985
2.67100	4.73740	4.99985	4.99985
2.67200	4.73770	4.99985	4.99985
2.67300	4.73938	4.99985	4.99985
2.67400	4.73984	4.99985	4.99985
2.67500	4.73831	4.99985	4.99985
2.67600	4.73907	4.99985	4.99985
2.67700	4.73785	4.99985	4.99985
2.67800	4.73862	4.99985	4.99985
2.67900	4.73984	4.99985	4.99985
2.68000	4.73846	4.99985	4.99985
2.68100	4.73923	4.99985	4.99985
2.68200	4.73907	4.99985	4.99985
2.68300	4.73969	4.99985	4.99985
2.68400	4.73923	4.99985	4.99985
2.68500	4.73969	4.99985	4.99985
2.68600	4.73785	4.99985	4.99985
2.68700	4.73892	4.99985	4.99985
2.68800	4.73907	4.99985	4.99985
2.68900	4.73923	4.99985	4.99985
2.69000	4.73984	4.99985	4.99985
2.69100	4.73923	4.99985	4.99985
2.69200	4.73907	4.99985	4.99985
2.69300	4.73969	4.99985	4.99985
2.69400	4.73984	4.99985	4.99985
2.69500	4.73969	4.99985	4.99985
2.69600	4.73984	4.99985	4.99985
2.69700	4.73892	4.99985	4.99985
2.69800	4.73938	4.99985	4.99985
2.69900	4.73816	4.99985	4.99985
2.70000	4.73740	4.99985	4.99985
2.70100	4.73923	4.99985	4.99985
2.70200	4.74045	4.99985	4.99985
2.70300	4.73846	4.99985	4.99985
2.70400	4.73953	4.99985	4.99985
2.70500	4.73969	4.99985	4.99985
2.70600	4.73846	4.99985	4.99985
2.70700	4.73862	4.99985	4.99985
2.70800	4.73892	4.99985	4.99985
2.70900	4.73846	4.99985	4.99985
2.71000	4.74014	4.99985	4.99985
2.71100	4.73999	4.99985	4.99985
2.71200	4.73923	4.99985	4.99985
2.71300	4.73862	4.99985	4.99985
2.71400	4.73816	4.99985	4.99985
2.71500	4.74014	4.99985	4.99985
2.71600	4.73984	4.99985	4.99985
2.71700	4.74075	4.99985	4.99985
2.71800	4.73984	4.99985	4.99985
2.71900	4.73984	4.99985	4.99985
2.72000	4.73877	4.99985	4.99985
2.72100	4.73892	4.99985	4.99985
2.72200	4.73984	4.99985	4.99985
2.72300	4.74014	4.99985	4.99985
2.72400	4.73892	4.99985	4.99985
2.72500	4.73953	4.99985	4.99985
2.72600	4.74075	4.99985	4.99985
2.72700	4.73877	4.99985	4.99985
2.72800	4.73831	4.99985	4.99985
2.72900	4.74045	4.99985	4.99985
2.73000	4.73999	4.99985	4.99985
2.73100	4.73969	4.99985	4.99985
2.73200	4.74045	4.99985	4.99985
2.73300	4.73969	4.99985	4.99985
2.73400	4.73999	4.99985	4.99985
2.73500	4.73846	4.99985	4.99985
2.73600	4.74060	4.99985	4.99985
2.73700	4.73862	4.99985	4.99985
2.73800	4.73892	4.99985	4.99985
2.73900	4.73938	4.99985	4.99985
2.74000	4.73831	4.99985	4.99985
2.74100	4.73923	4.99985	4.99985
2.74200	4.73984	4.99985	4.99985
2.74300	4.73862	4.99985	4.99985
2.74400	4.73907	4.99985	4.99985
2.74500	4.73892	4.99985	4.99985
2.74600	4.73923	4.99985	4.99985
2.74700	4.73907	4.99985	4.99985
2.74800	4.73999	4.99985	4.99985
2.74900	4.73923	4.99985	4.99985
2.75000	4.73999	4.99985	4.99985
2.75100	4.26849	4.99985	4.99985
2.75200	-3.85529	1.69586	4.99985
2.75300	-3.77228	1.81656	4.99985
2.75400	-3.77274	1.81747	4.99985
2.75500	-3.77136	1.81778	4.99985
2.75600	-3.77121	1.81763	4.99985
2.75700	-3.77106	1.81641	4.99985
2.75800	-3.77228	1.81671	4.99985
2.75900	-3.77182	1.81885	4.99985
2.76000	-3.77319	1.81580	4.99985
2.76100	-3.77228	1.81824	4.99985
2.76200	-3.77258	1.81686	4.99985
2.76300	-3.77136	1.81641	4.99985
2.76400	-3.77350	1.81778	4.99985
2.76500	-3.77228	1.81534	4.99985
2.76600	-3.77289	1.81641	4.99985
2.76700	-3.77274	1.81656	4.99985
2.76800	-3.77304	1.81610	4.99985
2.76900	-3.77304	1.81610	4.99985
2.77000	-3.77289	1.81641	4.99985
2.77100	-3.77258	1.81702	4.99985
2.77200	-3.77228	1.81778	4.99985
2.77300	-3.77228	1.81747	4.99985
2.77400	-3.77167	1.81747	4.99985
2.77500	-3.77228	1.81870	4.99985
2.77600	-3.77121	1.81717	4.99985
2.77700	-3.77060	1.81671	4.99985
2.77800	-3.77228	1.81488	4.99985
2.77900	-3.77304	1.81641	4.99985
2.78000	-3.77274	1.81625	4.99985
2.78100	-3.77304	1.81595	4.99985
2.78200	-3.77182	1.81564	4.99985
2.78300	-3.77289	1.81610	4.99985
2.78400	-3.77228	1.81702	4.99985
2.78500	-3.77258	1.81656	4.99985
2.78600	-3.77289	1.81580	4.99985
2.78700	-3.77258	1.81717	4.99985
2.78800	-3.77411	1.81610	4.99985
2.78900	-3.77182	1.81641	4.99985
2.79000	-3.77365	1.81671	4.99985
2.79100	-3.77411	1.81580	4.99985
2.79200	-3.77228	1.81595	4.99985
2.79300	-3.77197	1.81641	4.99985
2.79400	-3.77350	1.81625	4.99985
2.79500	-3.77289	1.81641	4.99985
2.79600	-3.77243	1.81671	4.99985
2.79700	-3.77304	1.81549	4.99985
2.79800	-3.77213	1.81564	4.99985
2.79900	-3.77319	1.81641	4.99985
2.80000	-3.77243	1.81671	4.99985
2.80100	-3.77426	1.81671	4.99985
2.80200	-3.77350	1.81656	4.99985
2.80300	-3.77182	1.81625	4.99985
2.80400	-3.77258	1.81641	4.99985
2.80500	-3.77182	1.81686	4.99985
2.80600	-3.77350	1.81641	4.99985
2.80700	-3.77258	1.81763	4.99985
2.80800	-3.77197	1.81580	4.99985
2.80900	-3.77365	1.81641	4.99985
2.81000	-3.77289	1.81580	4.99985
2.81100	-3.77213	1.81641	4.99985
2.81200	-3.77350	1.81656	4.99985
2.81300	-3.77350	1.81717	4.99985
2.81400	-3.77319	1.81702	4.99985
2.81500	-3.77182	1.81641	4.99985
2.81600	-3.77258	1.81671	4.99985
2.81700	-3.77121	1.81671	4.99985
2.81800	-3.77136	1.81717	4.99985
2.81900	-3.77258	1.81671	4.99985
2.82000	-3.77319	1.81641	4.99985
2.82100	-3.77319	1.81564	4.99985
2.82200	-3.77289	1.81580	4.99985
2.82300	-3.77136	1.81580	4.99985
2.82400	-3.77197	1.81549	4.99985
2.82500	-3.77289	1.81671	4.99985
2.82600	-3.77335	1.81671	4.99985
2.82700	-3.77228	1.81641	4.99985
2.82800	-3.77396	1.81503	4.99985
2.82900	-3.77274	1.81534	4.99985
2.83000	-3.77243	1.81580	4.99985
2.83100	-3.77289	1.81641	4.99985
2.83200	-3.77319	1.81641	4.99985
2.83300	-3.77319	1.81473	4.99985
2.83400	-3.77258	1.81808	4.99985
2.83500	-3.77243	1.81671	4.99985
2.83600	-3.77197	1.81671	4.99985
2.83700	-3.77167	1.81671	4.99985
2.83800	-3.77197	1.81641	4.99985
2.83900	0.60455	-2.57523	4.99985
2.84000	0.47089	-2.43637	4.99985
2.84100	0.47546	-2.44217	4.99985
2.84200	0.47623	-2.44202	4.99985
2.84300	0.47562	-2.44247	4.99985
2.84400	0.47638	-2.44308	4.99985
2.84500	0.47546	-2.44293	4.99985
2.84600	0.47546	-2.44186	4.99985
2.84700	0.47516	-2.44186	4.99985
2.84800	0.47546	-2.44232	4.99985
2.84900	0.47562	-2.44232	4.99985
2.85000	0.47607	-2.44186	4.99985
2.85100	0.47531	-2.44308	4.99985
2.85200	0.47668	-2.44293	4.99985
2.85300	0.47562	-2.44278	4.99985
2.85400	0.47470	-2.44278	4.99985
2.85500	0.47623	-2.44293	4.99985
2.85600	0.47577	-2.44278	4.99985
2.85700	0.47699	-2.44202	4.99985
2.85800	0.47577	-2.44232	4.99985
2.85900	0.47653	-2.44202	4.99985
2.86000	0.47546	-2.44217	4.99985
2.86100	0.47546	-2.44324	4.99985
2.86200	0.47638	-2.44415	4.99985
2.86300	0.47577	-2.44263	4.99985
2.86400	0.47668	-2.44293	4.99985
2.86500	0.47562	-2.44247	4.99985
2.86600	0.47668	-2.44202	4.99985
2.86700	0.47684	-2.44385	4.99985
2.86800	0.47699	-2.44278	4.99985
2.86900	0.47562	-2.44247	4.99985
2.87000	0.47470	-2.44141	4.99985
2.87100	0.47653	-2.44232	4.99985
2.87200	0.47638	-2.44370	4.99985
2.87300	0.47668	-2.44141	4.99985
2.87400	0.47562	-2.44278	4.99985
2.87500	0.47699	-2.44385	4.99985
2.87600	0.47668	-2.44156	4.99985
2.87700	0.47546	-2.44217	4.99985
2.87800	0.47623	-2.44293	4.99985
2.87900	0.47668	-2.44308	4.99985
2.88000	0.47562	-2.44324	4.99985
2.88100	0.47684	-2.44125	4.99985
2.88200	0.47592	-2.44263	4.99985
2.88300	0.47470	-2.44263	4.99985
2.88400	0.47623	-2.44232	4.99985
2.88500	0.47668	-2.44263	4.99985
2.88600	0.47668	-2.44080	4.99985
2.88700	0.47501	-2.44293	4.99985
2.88800	0.47684	-2.44217	4.99985
2.88900	0.47668	-2.44156	4.99985
2.89000	0.47668	-2.44354	4.99985
2.89100	0.47470	-2.44202	4.99985
2.89200	0.47623	-2.44186	4.99985
2.89300	0.47546	-2.44308	4.99985
2.89400	0.47638	-2.44278	4.99985
2.89500	0.47546	-2.44247	4.99985
2.89600	0.47623	-2.44247	4.99985
2.89700	0.47684	-2.44339	4.99985
2.89800	0.47699	-2.44232	4.99985
2.89900	0.47684	-2.44308	4.99985
2.90000	0.47577	-2.44263	4.99985
2.90100	0.47684	-2.44202	4.99985
2.90200	0.47668	-2.44247	4.99985
2.90300	0.47623	-2.44385	4.99985
2.90400	0.47668	-2.44339	4.99985
2.90500	0.47577	-2.44324	4.99985
2.90600	0.47668	-2.44171	4.99985
2.90700	0.47638	-2.44186	4.99985
2.90800	0.47729	-2.44232	4.99985
2.90900	0.47607	-2.44232	4.99985
2.91000	0.47638	-2.44293	4.99985
2.91100	0.47668	-2.44354	4.99985
2.91200	0.47577	-2.44141	4.99985
2.91300	0.47577	-2.44293	4.99985
2.91400	0.47562	-2.44278	4.99985
2.91500	0.47485	-2.44339	4.99985
2.91600	0.47684	-2.44186	4.99985
2.91700	0.47607	-2.44247	4.99985
2.91800	0.47516	-2.44247	4.99985
2.91900	0.47638	-2.44156	4.99985
2.92000	0.47516	-2.44217	4.99985
2.92100	0.47668	-2.44232	4.99985
2.92200	0.47592	-2.44415	4.99985
2.92300	0.47729	-2.44263	4.99985
2.92400	0.47668	-2.44293	4.99985
2.92500	0.47623	-2.44385	4.99985
2.92600	-0.02136	-1.92291	4.99985
2.92700	-1.66412	-0.31097	3.44025
2.92800	-1.65680	-0.32043	3.47412
2.92900	-1.65634	-0.32028	3.47443
2.93000	-1.65573	-0.31967	3.47443
2.93100	-1.65588	-0.31891	3.47473
2.93200	-1.65512	-0.32043	3.47443
2.93300	-1.65726	-0.32150	3.47534
2.93400	-1.65634	-0.32059	3.47473
2.93500	-1.65771	-0.31921	3.47458
2.93600	-1.65512	-0.32074	3.47351
2.93700	-1.65756	-0.31982	3.47519
2.93800	-1.65634	-0.32120	3.47473
2.93900	-1.65588	-0.31891	3.47534
2.94000	-1.65619	-0.32013	3.47366
2.94100	-1.65710	-0.31982	3.47382
2.94200	-1.65588	-0.31891	3.47473
2.94300	-1.65588	-0.31784	3.47382
2.94400	-1.65634	-0.32043	3.47305
2.94500	-1.65649	-0.32013	3.47473
2.94600	-1.65497	-0.32028	3.47443
2.94700	-1.65726	-0.31982	3.47458
2.94800	-1.65558	-0.31998	3.47458
2.94900	-1.65726	-0.31921	3.47412
2.95000	-1.65482	-0.31982	3.47382
2.95100	-1.65695	-0.31967	3.47504
2.95200	-1.65756	-0.31998	3.47382
2.95300	-1.65665	-0.32043	3.47382
2.95400	-1.65634	-0.31967	3.47458
2.95500	-1.65726	-0.31845	3.47290
2.95600	-1.65695	-0.32028	3.47458
2.95700	-1.65649	-0.32013	3.47290
2.95800	-1.65573	-0.32150	3.47565
2.95900	-1.65619	-0.32013	3.47321
2.96000	-1.65573	-0.31906	3.47580
2.96100	-1.65726	-0.32074	3.47366
2.96200	-1.65649	-0.31998	3.47351
2.96300	-1.65680	-0.31982	3.47473
2.96400	-1.65787	-0.31876	3.47458
2.96500	-1.65710	-0.32059	3.47443
2.96600	-1.65710	-0.31982	3.47260
2.96700	-1.65604	-0.31998	3.47504
2.96800	-1.65710	-0.31906	3.47534
2.96900	-1.65619	-0.32028	3.47412
2.97000	-1.65695	-0.31998	3.47504
2.97100	-1.65665	-0.32043	3.47382
2.97200	-1.65680	-0.32074	3.47321
2.97300	-1.65527	-0.32074	3.47473
2.97400	-1.65634	-0.32074	3.47504
2.97500	-1.65695	-0.31952	3.47534
2.97600	-1.65665	-0.31921	3.47595
2.97700	-1.65771	-0.32013	3.47412
2.97800	-1.65649	-0.31998	3.47458
2.97900	-1.65665	-0.31906	3.47412
2.98000	-1.65588	-0.31982	3.47534
2.98100	-1.65619	-0.32028	3.47305
2.98200	-1.65665	-0.32028	3.47504
2.98300	-1.65649	-0.31921	3.47504
2.98400	-1.65787	-0.31952	3.47473
2.98500	-1.65756	-0.31921	3.47351
2.98600	-1.65558	-0.31967	3.47443
2.98700	-1.65680	-0.32120	3.47443
2.98800	-1.65680	-0.32074	3.47412
2.98900	-1.65573	-0.32135	3.47473
2.99000	-1.65527	-0.31891	3.47443
2.99100	-1.65665	-0.32043	3.47397
2.99200	-1.65604	-0.32074	3.47473
2.99300	-1.65665	-0.32028	3.47427
2.99400	-1.65619	-0.32104	3.47443
2.99500	-1.65604	-0.31891	3.47473
2.99600	-1.65756	-0.32043	3.47443
2.99700	-1.65588	-0.32043	3.47473
2.99800	-1.65680	-0.32120	3.47458
2.99900	-1.65588	-0.32074	3.47366
3.00000	-1.65634	-0.31982	3.47473
3.00100	-1.65482	-0.32104	3.47290
3.00200	-1.65741	-0.31982	3.47336
3.00300	-1.65680	-0.31982	3.47412
3.00400	-1.65665	-0.32013	3.47458
3.00500	-1.65665	-0.31982	3.47473
3.00600	-1.65649	-0.31998	3.47443
3.00700	-1.65634	-0.32135	3.47443
3.00800	-1.65558	-0.32074	3.47443
3.00900	-1.65649	-0.32013	3.47504
3.01000	-1.65619	-0.32013	3.47565
3.01100	-1.65573	-0.31982	3.47351
3.01200	-1.65604	-0.31967	3.47504
3.01300	-1.65695	-0.32074	3.47382
3.01400	-0.55298	0.78720	1.29120
3.01500	-0.59982	0.73898	1.38229
3.01600	-0.59891	0.74005	1.38046
3.01700	-0.59845	0.74020	1.38092
3.01800	-0.59860	0.73990	1.38031
3.01900	-0.59952	0.73929	1.38107
3.02000	-0.59921	0.74051	1.38062
3.02100	-0.59967	0.73959	1.37985
3.02200	-0.59891	0.74005	1.38000
3.02300	-0.59967	0.74051	1.38077
3.02400	-0.59906	0.74127	1.38138
3.02500	-0.59982	0.74020	1.38184
3.02600	-0.59891	0.74036	1.38123
3.02700	-0.59875	0.74081	1.37985
3.02800	-0.59860	0.74005	1.37878
3.02900	-0.59921	0.74081	1.38046
3.03000	-0.59921	0.74066	1.37939
3.03100	-0.60028	0.74066	1.38123
3.03200	-0.59906	0.74097	1.38000
3.03300	-0.59738	0.74081	1.38016
3.03400	-0.60074	0.74005	1.37970
3.03500	-0.59860	0.74020	1.38229
3.03600	-0.59875	0.74051	1.38153
3.03700	-0.59814	0.74097	1.38031
3.03800	-0.59875	0.74005	1.38092
3.03900	-0.59875	0.74112	1.38138
3.04000	-0.59830	0.74005	1.38062
3.04100	-0.59845	0.73990	1.38046
3.04200	-0.59845	0.74051	1.38062
3.04300	-0.59845	0.74127	1.38062
3.04400	-0.59830	0.74005	1.38062
3.04500	-0.59860	0.74066	1.38016
3.04600	-0.59845	0.74097	1.37985
3.04700	-0.59921	0.73959	1.38046
3.04800	-0.60013	0.74020	1.37955
3.04900	-0.59937	0.74051	1.38077
3.05000	-0.59845	0.74081	1.38031
3.05100	-0.60013	0.74097	1.38092
3.05200	-0.59921	0.73883	1.38062
3.05300	-0.59921	0.74112	1.38138
3.05400	-0.59982	0.74142	1.38092
3.05500	-0.59921	0.73975	1.38000
3.05600	-0.59875	0.74020	1.37985
3.05700	-0.60013	0.74020	1.38031
3.05800	-0.59906	0.74066	1.38168
3.05900	-0.59723	0.74097	1.38016
3.06000	-0.59875	0.74081	1.38046
3.06100	-0.59921	0.73975	1.38107
3.06200	-0.59921	0.74219	1.38107
3.06300	-0.59860	0.74097	1.38031
3.06400	-0.59982	0.73990	1.38092
3.06500	-0.60043	0.74066	1.38031
3.06600	-0.59921	0.74020	1.38016
3.06700	-0.59952	0.73944	1.38062
3.06800	-0.59830	0.74066	1.38016
3.06900	-0.59982	0.73944	1.38077
3.07000	-0.59937	0.74051	1.38000
3.07100	-0.59784	0.74051	1.38031
3.07200	-0.59906	0.74020	1.37985
3.07300	-0.59875	0.74066	1.37985
3.07400	-0.59906	0.74097	1.38062
3.07500	-0.59967	0.74142	1.38016
3.07600	-0.59830	0.74051	1.38000
3.07700	-0.59921	0.74112	1.38062
3.07800	-0.59814	0.74020	1.38046
3.07900	-0.59952	0.74142	1.38092
3.08000	-0.59845	0.74005	1.38138
3.08100	-0.59875	0.74081	1.37955
3.08200	-0.59845	0.74188	1.38062
3.08300	-0.59830	0.74112	1.38092
3.08400	-0.59937	0.74127	1.38000
3.08500	-0.59967	0.73898	1.38229
3.08600	-0.59937	0.74005	1.38153
3.08700	-0.59906	0.74127	1.38123
3.08800	-0.59891	0.74036	1.37939
3.08900	-0.59799	0.74051	1.38107
3.09000	-0.59921	0.73990	1.37939
3.09100	-0.59860	0.74020	1.38031
3.09200	-0.59921	0.74127	1.38031
3.09300	-0.60059	0.73990	1.37939
3.09400	-0.59784	0.74020	1.38123
3.09500	-0.59921	0.73990	1.38016
3.09600	-0.59845	0.74005	1.38062
3.09700	-0.59906	0.74219	1.37939
3.09800	-0.59921	0.74097	1.38062
3.09900	-0.59830	0.74020	1.38077
3.10000	-0.59982	0.74051	1.38016
3.10100	-0.35950	0.49240	0.88074
3.10200	-0.06897	0.20432	0.33569
3.10300	-0.07004	0.20248	0.33722
3.10400	-0.06927	0.20248	0.33554
3.10500	-0.06943	0.20370	0.33585
3.10600	-0.06973	0.20340	0.33554
3.10700	-0.06989	0.20294	0.33600
3.10800	-0.07034	0.20493	0.33539
3.10900	-0.06973	0.20355	0.33524
3.11000	-0.07004	0.20432	0.33585
3.11100	-0.06958	0.20355	0.33554
3.11200	-0.06836	0.20432	0.33463
3.11300	-0.06973	0.20370	0.33600
3.11400	-0.06882	0.20386	0.33478
3.11500	-0.06958	0.20325	0.33630
3.11600	-0.06866	0.20325	0.33661
3.11700	-0.06912	0.20233	0.33707
3.11800	-0.06958	0.20416	0.33524
3.11900	-0.07065	0.20493	0.33569
3.12000	-0.06958	0.20432	0.33615
3.12100	-0.06958	0.20416	0.33524
3.12200	-0.07034	0.20203	0.33524
3.12300	-0.06989	0.20370	0.33615
3.12400	-0.07095	0.20386	0.33508
3.12500	-0.07004	0.20279	0.33600
3.12600	-0.07004	0.20416	0.33386
3.12700	-0.06912	0.20325	0.33478
3.12800	-0.06973	0.20401	0.33554
3.12900	-0.06973	0.20432	0.33569
3.13000	-0.07111	0.20370	0.33615
3.13100	-0.06943	0.20370	0.33585
3.13200	-0.07111	0.20386	0.33600
3.13300	-0.06943	0.20523	0.33539
3.13400	-0.07004	0.20462	0.33661
3.13500	-0.07095	0.20325	0.33646
